State,Year,Description,Value
Utah,2013,NumOfVeterans,150771.0271
Utah,1999,TotalExpense,341805.8548
Utah,2000,TotalExpense,360614.8602
Utah,2001,TotalExpense,393928.9348
Utah,2002,TotalExpense,386236.1858
Utah,2003,TotalExpense,417905.8201
Utah,2004,TotalExpense,455937.7306
Utah,2005,TotalExpense,503155.8602
Utah,2006,TotalExpense,465932.8318
Utah,2007,TotalExpense,502129.1663
Utah,2008,TotalExpense,549902.0351
Utah,2009,TotalExpense,641160.9186
Utah,2010,TotalExpense,721523.3421
Utah,2011,TotalExpense,805925.2307
Utah,2012,TotalExpense,782042.1925
Utah,2013,TotalExpense,887516.4346
Utah,1999,Compensation,140709.8747
Utah,2000,Compensation,144469.4307
Utah,2001,Compensation,152841.5763
Utah,2002,Compensation,167234.121
Utah,2003,Compensation,178295.0873
Utah,2004,Compensation,185891.3893
Utah,2005,Compensation,192214.9388
Utah,2006,Compensation,193843.0818
Utah,2007,Compensation,205718.4119
Utah,2008,Compensation,224242.3287
Utah,2009,Compensation,251461.9765
Utah,2010,Compensation,280434.6791
Utah,2011,Compensation,348785.8039
Utah,2012,Compensation,299347.9531
Utah,2013,Compensation,350923.49
Utah,1999,Education,16066.16895
Utah,2000,Education,16796.70566
Utah,2001,Education,14204.32222
Utah,2002,Education,15635.65579
Utah,2003,Education,19121.98025
Utah,2004,Education,25439.34218
Utah,2005,Education,24581.97401
Utah,2006,Education,24456.69029
Utah,2007,Education,23753.01862
Utah,2008,Education,23075.8618
Utah,2009,Education,33278.63257
Utah,2010,Education,58546.14537
Utah,2011,Education,69598.09783
Utah,2012,Education,80360.17072
Utah,2013,Education,85973.515
Utah,2002,NumofPatients,32524.63018
Utah,2003,NumofPatients,33938.2899
Utah,2004,NumofPatients,35540.43294
Utah,2007,NumofPatients,34914.0009
Utah,2008,NumofPatients,33990.85791
Utah,2009,NumofPatients,33828.27801
Utah,2010,NumofPatients,33279.72405
Utah,2011,NumofPatients,33476.19607
Utah,2012,NumofPatients,33616.28948
Utah,2013,NumofPatients,34062
Utah,1999,MedicalGeneral,166627.791
Utah,2000,MedicalGeneral,182244.2795
Utah,2001,MedicalGeneral,210102.0373
Utah,2002,MedicalGeneral,187627.6503
Utah,2003,MedicalGeneral,204886.9201
Utah,2004,MedicalGeneral,229397.2322
Utah,2005,MedicalGeneral,272631.0228
Utah,2006,MedicalGeneral,234544.8611
Utah,2007,MedicalGeneral,259335.9618
Utah,2008,MedicalGeneral,290979.1453
Utah,2009,MedicalGeneral,341939.3164
Utah,2010,MedicalGeneral,363043.0103
Utah,2011,MedicalGeneral,361774.8998
Utah,2012,MedicalGeneral,377152.2093
Utah,2013,MedicalGeneral,434423.373
Utah,1999,OtherExpense,18402.02012
Utah,2000,OtherExpense,17104.44429
Utah,2001,OtherExpense,16780.99896
Utah,2002,OtherExpense,15738.7588
Utah,2003,OtherExpense,15601.8325
Utah,2004,OtherExpense,15209.76692
Utah,2005,OtherExpense,13727.9246
Utah,2006,OtherExpense,13088.19865
Utah,2007,OtherExpense,13321.77406
Utah,2008,OtherExpense,11604.6993
Utah,2009,OtherExpense,14480.99313
Utah,2010,OtherExpense,19499.50729
Utah,2011,OtherExpense,25766.42909
Utah,2012,OtherExpense,25181.85927
Utah,2013,OtherExpense,16196.05661
Utah,1999,AmtperVet,2.651034683
Utah,2000,AmtperVet,2.234971337
Utah,2001,AmtperVet,2.937535424
Utah,2002,AmtperVet,2.424271203
Utah,2003,AmtperVet,2.642768738
Utah,2004,AmtperVet,3.016884757
Utah,2005,AmtperVet,3.377839935
Utah,2006,AmtperVet,3.175261938
Utah,2007,AmtperVet,3.198034623
Utah,2008,AmtperVet,3.522587359
Utah,2009,AmtperVet,4.135122542
Utah,2010,AmtperVet,4.696722731
Utah,2011,AmtperVet,5.303693307
Utah,2012,AmtperVet,5.152273056
Utah,2013,AmtperVet,5.886518464
Vermont,1999,NumOfVeterans,59990
Vermont,2000,NumOfVeterans,62809
Vermont,2001,NumOfVeterans,58769.21
Vermont,2002,NumOfVeterans,60404.80334
Vermont,2003,NumOfVeterans,59372.58418
Vermont,2004,NumOfVeterans,57801.9704
Vermont,2005,NumOfVeterans,56743.3921
Vermont,2006,NumOfVeterans,55670.32577
Vermont,2007,NumOfVeterans,55382.16778
Vermont,2008,NumOfVeterans,54305.51603
Vermont,2009,NumOfVeterans,53221.69874
Vermont,2010,NumOfVeterans,52081.57054
Vermont,2011,NumOfVeterans,50912.51626
Vermont,2012,NumOfVeterans,49904.82131
Vermont,2013,NumOfVeterans,48812.1391
Vermont,1999,TotalExpense,159716.8559
Vermont,2000,TotalExpense,170390.6089
Vermont,2001,TotalExpense,187884.4112
Vermont,2002,TotalExpense,177795.1034
Vermont,2003,TotalExpense,185704.941
Vermont,2004,TotalExpense,196173.8615
Vermont,2005,TotalExpense,238210.4966
Vermont,2006,TotalExpense,195145.7908
Vermont,2007,TotalExpense,198651.2257
Vermont,2008,TotalExpense,205624.3166
Vermont,2009,TotalExpense,239137.6898
Vermont,2010,TotalExpense,255564.2211
Vermont,2011,TotalExpense,268450.2349
Vermont,2012,TotalExpense,245180.8401
Vermont,2013,TotalExpense,273966.3101
Vermont,1999,Compensation,68328.8414
Vermont,2000,Compensation,67478.70206
Vermont,2001,Compensation,69480.20397
Vermont,2002,Compensation,76286.5026
Vermont,2003,Compensation,81281.44646
Vermont,2004,Compensation,83577.91523
Vermont,2005,Compensation,82365.2173
Vermont,2006,Compensation,79362.38686
Vermont,2007,Compensation,81709.19064
Vermont,2008,Compensation,87851.64385
Vermont,2009,Compensation,100049.4132
Vermont,2010,Compensation,102728.8296
Vermont,2011,Compensation,116416.185
Vermont,2012,Compensation,106849.4892
Vermont,2013,Compensation,118285.563
Vermont,1999,Education,4157.746901
Vermont,2000,Education,3577.636451
Vermont,2001,Education,6107.336724
Vermont,2002,Education,17930.81369
Vermont,2003,Education,11898.24261
Vermont,2004,Education,13607.65819
Vermont,2005,Education,21983.72557
Vermont,2006,Education,22291.49188
Vermont,2007,Education,20543.52269
Vermont,2008,Education,19078.7506
Vermont,2009,Education,24408.48511
Vermont,2010,Education,30778.29629
Vermont,2011,Education,33127.06731
Vermont,2012,Education,16551.37599
Vermont,2013,Education,20295.849
Vermont,2002,NumofPatients,17327.39087
Vermont,2003,NumofPatients,17395.81076
Vermont,2004,NumofPatients,17435.39474
Vermont,2007,NumofPatients,16684.5668
Vermont,2008,NumofPatients,16123.66037
Vermont,2009,NumofPatients,15411.74631
Vermont,2010,NumofPatients,15290.01992
Vermont,2011,NumofPatients,15291.30166
Vermont,2012,NumofPatients,15130.42494
Vermont,2013,NumofPatients,14925
Vermont,1999,MedicalGeneral,77408.5642
Vermont,2000,MedicalGeneral,92529.82505
Vermont,2001,MedicalGeneral,106359.1873
Vermont,2002,MedicalGeneral,77881.30343
Vermont,2003,MedicalGeneral,86882.61395
Vermont,2004,MedicalGeneral,91671.14126
Vermont,2005,MedicalGeneral,128710.8243
Vermont,2006,MedicalGeneral,88710.91263
Vermont,2007,MedicalGeneral,91465.44382
Vermont,2008,MedicalGeneral,94080.94738
Vermont,2009,MedicalGeneral,107761.4824
Vermont,2010,MedicalGeneral,110694.2115
Vermont,2011,MedicalGeneral,107385.2221
Vermont,2012,MedicalGeneral,111223.5764
Vermont,2013,MedicalGeneral,130940.3673
Vermont,1999,OtherExpense,9821.703433
Vermont,2000,OtherExpense,6804.445342
Vermont,2001,OtherExpense,5937.683257
Vermont,2002,OtherExpense,5696.483665
Vermont,2003,OtherExpense,5642.637964
Vermont,2004,OtherExpense,7317.146776
Vermont,2005,OtherExpense,5150.729368
Vermont,2006,OtherExpense,4780.999414
Vermont,2007,OtherExpense,4933.068587
Vermont,2008,OtherExpense,4612.974811
Vermont,2009,OtherExpense,6918.309163
Vermont,2010,OtherExpense,11362.88362
Vermont,2011,OtherExpense,11521.76042
Vermont,2012,OtherExpense,10556.39849
Vermont,2013,OtherExpense,4444.53089
Vermont,1999,AmtperVet,2.662391331
Vermont,2000,AmtperVet,2.712837474
Vermont,2001,AmtperVet,3.196987185
Vermont,2002,AmtperVet,2.943393465
Vermont,2003,AmtperVet,3.127789426
Vermont,2004,AmtperVet,3.393895746
Vermont,2005,AmtperVet,4.198030603
Vermont,2006,AmtperVet,3.50538259
Vermont,2007,AmtperVet,3.586916758
Vermont,2008,AmtperVet,3.786435185
Vermont,2009,AmtperVet,4.493236696
Vermont,2010,AmtperVet,4.906999125
Vermont,2011,AmtperVet,5.272774842
Vermont,2012,AmtperVet,4.912969002
Vermont,2013,AmtperVet,5.61266757
Virginia,1999,NumOfVeterans,675588
Virginia,2000,NumOfVeterans,786359
Virginia,2001,NumOfVeterans,714986.07
Virginia,2002,NumOfVeterans,763521.5263
Virginia,2003,NumOfVeterans,755089.0088
Virginia,2004,NumOfVeterans,750950.3686
Virginia,2005,NumOfVeterans,744458.6122
Virginia,2006,NumOfVeterans,737599.8531
Virginia,2007,NumOfVeterans,807325.9088
Virginia,2008,NumOfVeterans,813977.0971
Virginia,2009,NumOfVeterans,819490.4734
Virginia,2010,NumOfVeterans,822312.2785
Virginia,2011,NumOfVeterans,823348.4659
Virginia,2012,NumOfVeterans,837050.8472
Virginia,2013,NumOfVeterans,840397.8581
Virginia,1999,TotalExpense,1617128.139
Virginia,2000,TotalExpense,1659578.2
Virginia,2001,TotalExpense,1734609.586
Virginia,2002,TotalExpense,1926142.221
Virginia,2003,TotalExpense,2075469.861
Virginia,2004,TotalExpense,2213786.211
Virginia,2005,TotalExpense,2206830.51
Virginia,2006,TotalExpense,2270597.669
Virginia,2007,TotalExpense,2387471.025
Virginia,2008,TotalExpense,2612436.868
Virginia,2009,TotalExpense,3138689.722
Virginia,2010,TotalExpense,3636355.293
Virginia,2011,TotalExpense,4116403.866
Virginia,2012,TotalExpense,3908802.903
Virginia,2013,TotalExpense,4653544.745
Virginia,1999,Compensation,918090.6879
Virginia,2000,Compensation,933974.4958
Virginia,2001,Compensation,960832.0686
Virginia,2002,Compensation,1024789.529
Virginia,2003,Compensation,1103618.682
Virginia,2004,Compensation,1145545.719
Virginia,2005,Compensation,1237025.785
Virginia,2006,Compensation,1263235.192
Virginia,2007,Compensation,1312130.999
Virginia,2008,Compensation,1468301.807
Virginia,2009,Compensation,1712466.146
Virginia,2010,Compensation,1796687.929
Virginia,2011,Compensation,2119789.516
Virginia,2012,Compensation,1932055.447
Virginia,2013,Compensation,2291199.633
Virginia,1999,Education,86062.38819
Virginia,2000,Education,86055.35071
Virginia,2001,Education,80610.83944
Virginia,2002,Education,103608.0964
Virginia,2003,Education,117063.6351
Virginia,2004,Education,148133.02
Virginia,2005,Education,162535.1809
Virginia,2006,Education,162244.3191
Virginia,2007,Education,162923.6648
Virginia,2008,Education,155002.2139
Virginia,2009,Education,221928.8214
Virginia,2010,Education,597820.8273
Virginia,2011,Education,782813.4701
Virginia,2012,Education,755204.0813
Virginia,2013,Education,874229.199
Virginia,2002,NumofPatients,131767.679
Virginia,2003,NumofPatients,134128.791
Virginia,2004,NumofPatients,133538.9931
Virginia,2007,NumofPatients,134234.9238
Virginia,2008,NumofPatients,132541.2935
Virginia,2009,NumofPatients,131277.4006
Virginia,2010,NumofPatients,135560.0432
Virginia,2011,NumofPatients,136003.0015
Virginia,2012,NumofPatients,137900.7547
Virginia,2013,NumofPatients,142605
Virginia,1999,MedicalGeneral,509718.9714
Virginia,2000,MedicalGeneral,553955.5716
Virginia,2001,MedicalGeneral,609257.0999
Virginia,2002,MedicalGeneral,716515.0811
Virginia,2003,MedicalGeneral,776889.9288
Virginia,2004,MedicalGeneral,843029.683
Virginia,2005,MedicalGeneral,738717.176
Virginia,2006,MedicalGeneral,778115.2788
Virginia,2007,MedicalGeneral,848256.9757
Virginia,2008,MedicalGeneral,933736.2038
Virginia,2009,MedicalGeneral,1122069.175
Virginia,2010,MedicalGeneral,1160139.454
Virginia,2011,MedicalGeneral,1143664.217
Virginia,2012,MedicalGeneral,1151094.118
Virginia,2013,MedicalGeneral,1404575.993
Virginia,1999,OtherExpense,103256.0914
Virginia,2000,OtherExpense,85592.78226
Virginia,2001,OtherExpense,83909.57765
Virginia,2002,OtherExpense,81229.51476
Virginia,2003,OtherExpense,77897.61583
Virginia,2004,OtherExpense,77077.789
Virginia,2005,OtherExpense,68552.36851
Virginia,2006,OtherExpense,67002.8787
Virginia,2007,OtherExpense,64159.38536
Virginia,2008,OtherExpense,55396.6434
Virginia,2009,OtherExpense,82225.58022
Virginia,2010,OtherExpense,81707.08412
Virginia,2011,OtherExpense,70136.66357
Virginia,2012,OtherExpense,70449.25684
Virginia,2013,OtherExpense,83539.91923
Virginia,1999,AmtperVet,2.393660247
Virginia,2000,AmtperVet,2.11045871
Virginia,2001,AmtperVet,2.426074658
Virginia,2002,AmtperVet,2.52270847
Virginia,2003,AmtperVet,2.748642659
Virginia,2004,AmtperVet,2.947979391
Virginia,2005,AmtperVet,2.964342777
Virginia,2006,AmtperVet,3.078359709
Virginia,2007,AmtperVet,2.957258028
Virginia,2008,AmtperVet,3.209472205
Virginia,2009,AmtperVet,3.830050286
Virginia,2010,AmtperVet,4.422109931
Virginia,2011,AmtperVet,4.999588918
Virginia,2012,AmtperVet,4.669731733
Virginia,2013,AmtperVet,5.537311524
Washington,1999,NumOfVeterans,606687
Washington,2000,NumOfVeterans,670628
Washington,2001,NumOfVeterans,621867.9
Washington,2002,NumOfVeterans,649046.4589
Washington,2003,NumOfVeterans,640519.6187
Washington,2004,NumOfVeterans,632929.0272
Washington,2005,NumOfVeterans,625408.3249
Washington,2006,NumOfVeterans,617722.5576
Washington,2007,NumOfVeterans,643302.1831
Washington,2008,NumOfVeterans,640418.6717
Washington,2009,NumOfVeterans,637019.1704
Washington,2010,NumOfVeterans,632209.7256
Washington,2011,NumOfVeterans,626514.8521
Washington,2012,NumOfVeterans,607501.0131
Washington,2013,NumOfVeterans,602271.662
Washington,1999,TotalExpense,1474227.624
Washington,2000,TotalExpense,1527042.805
Washington,2001,TotalExpense,1626451.964
Washington,2002,TotalExpense,1738664.157
Washington,2003,TotalExpense,1879934.536
Washington,2004,TotalExpense,2011703.17
Washington,2005,TotalExpense,2008080.683
Washington,2006,TotalExpense,1945572.112
Washington,2007,TotalExpense,2003163.395
Washington,2008,TotalExpense,2177154.797
Washington,2009,TotalExpense,2427169.841
Washington,2010,TotalExpense,2700722.388
Washington,2011,TotalExpense,2999757.392
Washington,2012,TotalExpense,2854915.299
Washington,2013,TotalExpense,3384110.454
Washington,1999,Compensation,848438.4732
Washington,2000,Compensation,859973.9718
Washington,2001,Compensation,904891.778
Washington,2002,Compensation,997238.6884
Washington,2003,Compensation,1075609.24
Washington,2004,Compensation,1114308.838
Washington,2005,Compensation,1143333.444
Washington,2006,Compensation,1132708.217
Washington,2007,Compensation,1152697.368
Washington,2008,Compensation,1224686.993
Washington,2009,Compensation,1340372.45
Washington,2010,Compensation,1486299.207
Washington,2011,Compensation,1710658.456
Washington,2012,Compensation,1469888.456
Washington,2013,Compensation,1788537.485
Washington,1999,Education,85410.96296
Washington,2000,Education,84293.36245
Washington,2001,Education,79362.53982
Washington,2002,Education,83523.83051
Washington,2003,Education,94038.26875
Washington,2004,Education,121984.2701
Washington,2005,Education,109401.7878
Washington,2006,Education,110660.9772
Washington,2007,Education,106601.0371
Washington,2008,Education,103271.9669
Washington,2009,Education,129771.0896
Washington,2010,Education,247876.5974
Washington,2011,Education,311017.6943
Washington,2012,Education,315300.5389
Washington,2013,Education,343793.104
Washington,2002,NumofPatients,103301.3436
Washington,2003,NumofPatients,108392.1067
Washington,2004,NumofPatients,112899.6688
Washington,2007,NumofPatients,104848.739
Washington,2008,NumofPatients,105224.7955
Washington,2009,NumofPatients,105556.3943
Washington,2010,NumofPatients,110286.4265
Washington,2011,NumofPatients,112278.4408
Washington,2012,NumofPatients,115666.7819
Washington,2013,NumofPatients,118461
Washington,1999,MedicalGeneral,474767.0638
Washington,2000,MedicalGeneral,518965.1123
Washington,2001,MedicalGeneral,581469.9127
Washington,2002,MedicalGeneral,602115.5275
Washington,2003,MedicalGeneral,652826.7183
Washington,2004,MedicalGeneral,714251.1752
Washington,2005,MedicalGeneral,689281.408
Washington,2006,MedicalGeneral,648148.8345
Washington,2007,MedicalGeneral,692413.5607
Washington,2008,MedicalGeneral,794885.9313
Washington,2009,MedicalGeneral,878033.623
Washington,2010,MedicalGeneral,885254.2558
Washington,2011,MedicalGeneral,906559.7487
Washington,2012,MedicalGeneral,975062.4611
Washington,2013,MedicalGeneral,1154189.917
Washington,1999,OtherExpense,65611.12393
Washington,2000,OtherExpense,63810.35848
Washington,2001,OtherExpense,60727.73324
Washington,2002,OtherExpense,55786.11049
Washington,2003,OtherExpense,57460.3086
Washington,2004,OtherExpense,61158.8867
Washington,2005,OtherExpense,66064.04303
Washington,2006,OtherExpense,54054.08274
Washington,2007,OtherExpense,51451.42963
Washington,2008,OtherExpense,54309.90614
Washington,2009,OtherExpense,78992.67873
Washington,2010,OtherExpense,81292.3284
Washington,2011,OtherExpense,71521.49297
Washington,2012,OtherExpense,94663.84236
Washington,2013,OtherExpense,97589.94865
Washington,1999,AmtperVet,2.42996409
Washington,2000,AmtperVet,2.277034071
Washington,2001,AmtperVet,2.615430003
Washington,2002,AmtperVet,2.678797693
Washington,2003,AmtperVet,2.935014761
Washington,2004,AmtperVet,3.17840245
Washington,2005,AmtperVet,3.210831392
Washington,2006,AmtperVet,3.149588902
Washington,2007,AmtperVet,3.113876258
Washington,2008,AmtperVet,3.399580451
Washington,2009,AmtperVet,3.810199055
Washington,2010,AmtperVet,4.27187732
Washington,2011,AmtperVet,4.788006832
Washington,2012,AmtperVet,4.699441214
Washington,2013,AmtperVet,5.618910316
West Virginia,1999,NumOfVeterans,187749
West Virginia,2000,NumOfVeterans,201701
West Virginia,2001,NumOfVeterans,202413.11
West Virginia,2002,NumOfVeterans,195180.4619
West Virginia,2003,NumOfVeterans,192348.1885
West Virginia,2004,NumOfVeterans,188101.4315
West Virginia,2005,NumOfVeterans,185220.6587
West Virginia,2006,NumOfVeterans,182284.7367
West Virginia,2007,NumOfVeterans,177544.1443
West Virginia,2008,NumOfVeterans,174163.3967
West Virginia,2009,NumOfVeterans,170783.4415
West Virginia,2010,NumOfVeterans,167182.1039
West Virginia,2011,NumOfVeterans,163495.5259
West Virginia,2012,NumOfVeterans,175497.0597
West Virginia,2013,NumOfVeterans,173388.5316
West Virginia,1999,TotalExpense,725632.7911
West Virginia,2000,TotalExpense,770568.4005
West Virginia,2001,TotalExpense,815272.2874
West Virginia,2002,TotalExpense,848159.8704
West Virginia,2003,TotalExpense,883809.9559
West Virginia,2004,TotalExpense,922066.1439
West Virginia,2005,TotalExpense,1065281.917
West Virginia,2006,TotalExpense,929994.6862
West Virginia,2007,TotalExpense,1005936.875
West Virginia,2008,TotalExpense,1132496.483
West Virginia,2009,TotalExpense,1316729.878
West Virginia,2010,TotalExpense,1395740.874
West Virginia,2011,TotalExpense,1482417.941
West Virginia,2012,TotalExpense,1394793.403
West Virginia,2013,TotalExpense,1601256.013
West Virginia,1999,Compensation,328467.9102
West Virginia,2000,Compensation,324619.3754
West Virginia,2001,Compensation,333251.9851
West Virginia,2002,Compensation,361130.0431
West Virginia,2003,Compensation,394207.5152
West Virginia,2004,Compensation,406334.24
West Virginia,2005,Compensation,414566.2453
West Virginia,2006,Compensation,405424.98
West Virginia,2007,Compensation,421495.248
West Virginia,2008,Compensation,461829.4429
West Virginia,2009,Compensation,516466.2136
